城市编码,省区地区编码,省区,城市地区编码,城市,区县地区编码,区县
WTX_CH101221706,340000,安徽省,341700,池州市,341702,贵池
WTX_CH101221702,340000,安徽省,341700,池州市,341721,东至
WTX_CH101221705,340000,安徽省,341700,池州市,341722,石台
WTX_CH101221703,340000,安徽省,341700,池州市,341723,青阳
WTX_CH101221401,340000,安徽省,341800,宣城市,341800,宣城
WTX_CH101221408,340000,安徽省,341800,宣城市,341802,宣州
WTX_CH101221407,340000,安徽省,341800,宣城市,341821,郎溪
WTX_CH101221406,340000,安徽省,341800,宣城市,341882,广德
WTX_CH101221402,340000,安徽省,341800,宣城市,341823,泾县
WTX_CH101221405,340000,安徽省,341800,宣城市,341824,绩溪
WTX_CH101221403,340000,安徽省,341800,宣城市,341825,旌德
WTX_CH101221404,340000,安徽省,341800,宣城市,341881,宁国
WTX_CH101230106,350000,福建省,350100,福州市,350102,鼓楼区
WTX_CH101230109,350000,福建省,350100,福州市,350103,台江区
WTX_CH101230113,350000,福建省,350100,福州市,350105,马尾
WTX_CH101230114,350000,福建省,350100,福州市,350111,晋安
WTX_CH101230110,350000,福建省,350100,福州市,350112,长乐
WTX_CH101230105,350000,福建省,350100,福州市,350122,连江
WTX_CH101230104,350000,福建省,350100,福州市,350123,罗源
WTX_CH101230102,350000,福建省,350100,福州市,350124,闽清
WTX_CH101230107,350000,福建省,350100,福州市,350125,永泰
WTX_CH101230108,350000,福建省,350100,福州市,350128,平潭
WTX_CH101230111,350000,福建省,350100,福州市,350181,福清
WTX_CH101230201,350000,福建省,350200,厦门市,350200,厦门
WTX_CH101230203,350000,福建省,350200,厦门市,350203,思明
WTX_CH101230204,350000,福建省,350200,厦门市,350205,海沧
WTX_CH101230205,350000,福建省,350200,厦门市,350206,湖里
WTX_CH101230206,350000,福建省,350200,厦门市,350211,集美
WTX_CH101230202,350000,福建省,350200,厦门市,350212,同安
WTX_CH101230207,350000,福建省,350200,厦门市,350213,翔安
WTX_CH101230401,350000,福建省,350300,莆田市,350300,莆田
WTX_CH101230407,350000,福建省,350300,莆田市,350302,城厢
WTX_CH101230404,350000,福建省,350300,莆田市,350303,涵江
WTX_CH101230406,350000,福建省,350300,莆田市,350304,荔城
WTX_CH101230405,350000,福建省,350300,莆田市,350305,秀屿
WTX_CH101230402,350000,福建省,350300,莆田市,350322,仙游
WTX_CH101230801,350000,福建省,350400,三明市,350400,三明
WTX_CH101230807,350000,福建省,350400,三明市,350421,明溪
WTX_CH101230803,350000,福建省,350400,三明市,350423,清流
WTX_CH101230802,350000,福建省,350400,三明市,350424,宁化
WTX_CH101230811,350000,福建省,350400,三明市,350425,大田
WTX_CH101230809,350000,福建省,350400,三明市,350426,尤溪
WTX_CH101230805,350000,福建省,350400,三明市,350428,将乐
WTX_CH101230804,350000,福建省,350400,三明市,350429,泰宁
WTX_CH101230806,350000,福建省,350400,三明市,350430,建宁
WTX_CH101230810,350000,福建省,350400,三明市,350481,永安
WTX_CH101230501,350000,福建省,350500,泉州市,350500,泉州
WTX_CH101230511,350000,福建省,350500,泉州市,350502,鲤城
WTX_CH101230512,350000,福建省,350500,泉州市,350503,丰泽
WTX_CH101230513,350000,福建省,350500,泉州市,350504,洛江
WTX_CH101230514,350000,福建省,350500,泉州市,350505,泉港
WTX_CH101230508,350000,福建省,350500,泉州市,350521,惠安
WTX_CH101230502,350000,福建省,350500,泉州市,350524,安溪
WTX_CH101230504,350000,福建省,350500,泉州市,350525,永春
WTX_CH101230505,350000,福建省,350500,泉州市,350526,德化
WTX_CH101230503,350000,福建省,350500,泉州市,350527,金门
WTX_CH101230510,350000,福建省,350500,泉州市,350581,石狮
WTX_CH101230509,350000,福建省,350500,泉州市,350582,晋江
WTX_CH101230506,350000,福建省,350500,泉州市,350583,南安
WTX_CH101230601,350000,福建省,350600,漳州市,350600,漳州
WTX_CH101230611,350000,福建省,350600,漳州市,350602,芗城
WTX_CH101230612,350000,福建省,350600,漳州市,350603,龙文
WTX_CH101230609,350000,福建省,350600,漳州市,350622,云霄
WTX_CH101230606,350000,福建省,350600,漳州市,350623,漳浦
WTX_CH101230607,350000,福建省,350600,漳州市,350624,诏安
WTX_CH101230608,350000,福建省,350600,漳州市,350626,东山
WTX_CH101230603,350000,福建省,350600,漳州市,350627,南靖
WTX_CH101230604,350000,福建省,350600,漳州市,350628,平和
WTX_CH101230610,350000,福建省,350600,漳州市,350629,华安
WTX_CH101230901,350000,福建省,350700,南平市,350700,南平
WTX_CH101230911,350000,福建省,350700,南平市,350702,延平
WTX_CH101230907,350000,福建省,350700,南平市,350703,建阳
WTX_CH101230902,350000,福建省,350700,南平市,350721,顺昌
WTX_CH101230906,350000,福建省,350700,南平市,350722,浦城
WTX_CH101230903,350000,福建省,350700,南平市,350723,光泽
WTX_CH101230908,350000,福建省,350700,南平市,350724,松溪
WTX_CH101230909,350000,福建省,350700,南平市,350725,政和
WTX_CH101230904,350000,福建省,350700,南平市,350781,邵武
WTX_CH101230905,350000,福建省,350700,南平市,350782,武夷山
WTX_CH101230910,350000,福建省,350700,南平市,350783,建瓯
WTX_CH101230701,350000,福建省,350800,龙岩市,350800,龙岩
WTX_CH101230708,350000,福建省,350800,龙岩市,350802,新罗
WTX_CH101230706,350000,福建省,350800,龙岩市,350803,永定区
WTX_CH101230702,350000,福建省,350800,龙岩市,350821,长汀
WTX_CH101230705,350000,福建省,350800,龙岩市,350823,上杭
WTX_CH101230704,350000,福建省,350800,龙岩市,350824,武平
WTX_CH101230703,350000,福建省,350800,龙岩市,350825,连城
WTX_CH101230707,350000,福建省,350800,龙岩市,350881,漳平
WTX_CH101230301,350000,福建省,350900,宁德市,350900,宁德
WTX_CH101230310,350000,福建省,350900,宁德市,350902,蕉城
WTX_CH101230303,350000,福建省,350900,宁德市,350921,霞浦
WTX_CH101230302,350000,福建省,350900,宁德市,350922,古田
WTX_CH101230309,350000,福建省,350900,宁德市,350923,屏南
WTX_CH101230304,350000,福建省,350900,宁德市,350924,寿宁
WTX_CH101230305,350000,福建省,350900,宁德市,350925,周宁
WTX_CH101230307,350000,福建省,350900,宁德市,350926,柘荣
WTX_CH101230306,350000,福建省,350900,宁德市,350981,福安
WTX_CH101230308,350000,福建省,350900,宁德市,350982,福鼎
WTX_CH101240106,360000,江西省,360100,南昌市,360102,东湖区
WTX_CH101240107,360000,江西省,360100,南昌市,360103,西湖区
WTX_CH101240108,360000,江西省,360100,南昌市,360104,青云谱
WTX_CH101240110,360000,江西省,360100,南昌市,360111,青山湖
WTX_CH101240102,360000,江西省,360100,南昌市,360112,新建区
WTX_CH101240103,360000,江西省,360100,南昌市,360121,南昌县
WTX_CH101240104,360000,江西省,360100,南昌市,360123,安义
WTX_CH101240105,360000,江西省,360100,南昌市,360124,进贤
WTX_CH101240111,360000,江西省,360100,南昌市,360113,红谷滩区
WTX_CH101240801,360000,江西省,360200,景德镇市,360200,景德镇
WTX_CH101240804,360000,江西省,360200,景德镇市,360202,昌江区
WTX_CH101240805,360000,江西省,360200,景德镇市,360203,珠山
WTX_CH101240803,360000,江西省,360200,景德镇市,360222,浮梁
WTX_CH101240802,360000,江西省,360200,景德镇市,360281,乐平
WTX_CH101240901,360000,江西省,360300,萍乡市,360300,萍乡
WTX_CH101240904,360000,江西省,360300,萍乡市,360302,安源
WTX_CH101240906,360000,江西省,360300,萍乡市,360313,湘东
WTX_CH101240902,360000,江西省,360300,萍乡市,360321,莲花
WTX_CH101240903,360000,江西省,360300,萍乡市,360322,上栗
WTX_CH101240905,360000,江西省,360300,萍乡市,360323,芦溪
WTX_CH101240211,360000,江西省,360400,九江市,360403,浔阳
WTX_CH101240214,360000,江西省,360400,九江市,360404,柴桑
WTX_CH101240204,360000,江西省,360400,九江市,360423,武宁
WTX_CH101240212,360000,江西省,360400,九江市,360424,修水
WTX_CH101240206,360000,江西省,360400,九江市,360425,永修
WTX_CH101240205,360000,江西省,360400,九江市,360426,德安
WTX_CH101240210,360000,江西省,360400,九江市,360428,都昌
WTX_CH101240207,360000,江西省,360400,九江市,360429,湖口
WTX_CH101240208,360000,江西省,360400,九江市,360430,彭泽
WTX_CH101240202,360000,江西省,360400,九江市,360481,瑞昌
WTX_CH101241001,360000,江西省,360500,新余市,360500,新余
WTX_CH101241003,360000,江西省,360500,新余市,360502,渝水
WTX_CH101241002,360000,江西省,360500,新余市,360521,分宜
WTX_CH101241101,360000,江西省,360600,鹰潭市,360600,鹰潭
WTX_CH101241104,360000,江西省,360600,鹰潭市,360602,月湖
WTX_CH101241102,360000,江西省,360600,鹰潭市,360603,余江
WTX_CH101241103,360000,江西省,360600,鹰潭市,360681,贵溪
WTX_CH101240701,360000,江西省,360700,赣州市,360700,赣州
WTX_CH101240719,360000,江西省,360700,赣州市,360702,章贡
WTX_CH101240704,360000,江西省,360700,赣州市,360703,南康
WTX_CH101240718,360000,江西省,360700,赣州市,360704,赣县
WTX_CH101240706,360000,江西省,360700,赣州市,360722,信丰
WTX_CH101240705,360000,江西省,360700,赣州市,360723,大余
WTX_CH101240703,360000,江西省,360700,赣州市,360724,上犹
WTX_CH101240702,360000,江西省,360700,赣州市,360725,崇义
WTX_CH101240712,360000,江西省,360700,赣州市,360726,安远
WTX_CH101240715,360000,江西省,360700,赣州市,360728,定南
WTX_CH101240713,360000,江西省,360700,赣州市,360729,全南
WTX_CH101240707,360000,江西省,360700,赣州市,360730,宁都
WTX_CH101240710,360000,江西省,360700,赣州市,360731,于都
WTX_CH101240717,360000,江西省,360700,赣州市,360732,兴国
WTX_CH101240711,360000,江西省,360700,赣州市,360733,会昌
WTX_CH101240716,360000,江西省,360700,赣州市,360734,寻乌
WTX_CH101240708,360000,江西省,360700,赣州市,360735,石城
WTX_CH101240709,360000,江西省,360700,赣州市,360781,瑞金
WTX_CH101240601,360000,江西省,360800,吉安市,360800,吉安
WTX_CH101240614,360000,江西省,360800,吉安市,360802,吉州
WTX_CH101240615,360000,江西省,360800,吉安市,360803,青原
WTX_CH101240602,360000,江西省,360800,吉安市,360821,吉安县
WTX_CH101240603,360000,江西省,360800,吉安市,360822,吉水
WTX_CH101240605,360000,江西省,360800,吉安市,360823,峡江
WTX_CH101240604,360000,江西省,360800,吉安市,360824,新干
WTX_CH101240606,360000,江西省,360800,吉安市,360825,永丰
WTX_CH101240611,360000,江西省,360800,吉安市,360826,泰和
WTX_CH101240610,360000,江西省,360800,吉安市,360827,遂川
WTX_CH101240609,360000,江西省,360800,吉安市,360828,万安
WTX_CH101240612,360000,江西省,360800,吉安市,360829,安福
WTX_CH101240607,360000,江西省,360800,吉安市,360830,永新
WTX_CH101240608,360000,江西省,360800,吉安市,360881,井冈山
WTX_CH101240501,360000,江西省,360900,宜春市,360900,宜春
WTX_CH101240511,360000,江西省,360900,宜春市,360902,袁州
WTX_CH101240507,360000,江西省,360900,宜春市,360921,奉新
WTX_CH101240504,360000,江西省,360900,宜春市,360922,万载
WTX_CH101240505,360000,江西省,360900,宜春市,360923,上高
WTX_CH101240503,360000,江西省,360900,宜春市,360924,宜丰
WTX_CH101240506,360000,江西省,360900,宜春市,360925,靖安
WTX_CH101240502,360000,江西省,360900,宜春市,360926,铜鼓
WTX_CH101240510,360000,江西省,360900,宜春市,360981,丰城
WTX_CH101240509,360000,江西省,360900,宜春市,360982,樟树
WTX_CH101240508,360000,江西省,360900,宜春市,360983,高安
WTX_CH101240401,360000,江西省,361000,抚州市,361000,抚州
WTX_CH101240412,360000,江西省,361000,抚州市,361002,临川
WTX_CH101240411,360000,江西省,361000,抚州市,361003,东乡区
WTX_CH101240408,360000,江西省,361000,抚州市,361021,南城
WTX_CH101240410,360000,江西省,361000,抚州市,361022,黎川
WTX_CH101240409,360000,江西省,361000,抚州市,361023,南丰
WTX_CH101240404,360000,江西省,361000,抚州市,361024,崇仁
WTX_CH101240403,360000,江西省,361000,抚州市,361025,乐安
WTX_CH101240407,360000,江西省,361000,抚州市,361026,宜黄
WTX_CH101240405,360000,江西省,361000,抚州市,361027,金溪
WTX_CH101240406,360000,江西省,361000,抚州市,361028,资溪
WTX_CH101240402,360000,江西省,361000,抚州市,361030,广昌
WTX_CH101240301,360000,江西省,361100,上饶市,361100,上饶
WTX_CH101240304,360000,江西省,361100,上饶市,361102,信州
WTX_CH101240313,360000,江西省,361100,上饶市,361103,广丰
WTX_CH101240312,360000,江西省,361100,上饶市,361123,玉山
WTX_CH101240311,360000,江西省,361100,上饶市,361124,铅山
WTX_CH101240310,360000,江西省,361100,上饶市,361125,横峰
WTX_CH101240309,360000,江西省,361100,上饶市,361126,弋阳
WTX_CH101240305,360000,江西省,361100,上饶市,361127,余干
WTX_CH101240302,360000,江西省,361100,上饶市,361128,鄱阳
WTX_CH101240306,360000,江西省,361100,上饶市,361129,万年
WTX_CH101240303,360000,江西省,361100,上饶市,361130,婺源
WTX_CH101240307,360000,江西省,361100,上饶市,361181,德兴
WTX_CH101120101,370000,山东省,370100,济南市,370100,济南
WTX_CH101120107,370000,山东省,370100,济南市,370102,历下
WTX_CH101120108,370000,山东省,370100,济南市,370103,市中
WTX_CH101120109,370000,山东省,370100,济南市,370104,槐荫
WTX_CH101120110,370000,山东省,370100,济南市,370105,天桥
WTX_CH101120111,370000,山东省,370100,济南市,370112,历城
WTX_CH101120102,370000,山东省,370100,济南市,370113,长清
WTX_CH101120104,370000,山东省,370100,济南市,370114,章丘
WTX_CH101120106,370000,山东省,370100,济南市,370115,济阳
WTX_CH101120130,370000,山东省,370100,济南市,370116,莱芜
WTX_CH101120131,370000,山东省,370100,济南市,370117,钢城
WTX_CH101120105,370000,山东省,370100,济南市,370124,平阴
WTX_CH101120103,370000,山东省,370100,济南市,370126,商河
WTX_CH101120201,370000,山东省,370200,青岛市,370200,青岛
WTX_CH101120203,370000,山东省,370200,青岛市,370202,市南区
WTX_CH101120209,370000,山东省,370200,青岛市,370203,市北区
WTX_CH101120206,370000,山东省,370200,青岛市,370211,黄岛
WTX_CH101120202,370000,山东省,370200,青岛市,370212,崂山
WTX_CH101120210,370000,山东省,370200,青岛市,370213,李沧
WTX_CH101120211,370000,山东省,370200,青岛市,370214,城阳
WTX_CH101120204,370000,山东省,370200,青岛市,370215,即墨
WTX_CH101120205,370000,山东省,370200,青岛市,370281,胶州
WTX_CH101120208,370000,山东省,370200,青岛市,370283,平度
WTX_CH101120207,370000,山东省,370200,青岛市,370285,莱西
WTX_CH101120301,370000,山东省,370300,淄博市,370300,淄博
WTX_CH101120302,370000,山东省,370300,淄博市,370302,淄川
WTX_CH101120309,370000,山东省,370300,淄博市,370303,张店
WTX_CH101120303,370000,山东省,370300,淄博市,370304,博山
WTX_CH101120308,370000,山东省,370300,淄博市,370305,临淄
WTX_CH101120305,370000,山东省,370300,淄博市,370306,周村
WTX_CH101120307,370000,山东省,370300,淄博市,370321,桓台
WTX_CH101120304,370000,山东省,370300,淄博市,370322,高青
WTX_CH101120306,370000,山东省,370300,淄博市,370323,沂源
WTX_CH101121401,370000,山东省,370400,枣庄市,370400,枣庄
WTX_CH101121406,370000,山东省,370400,枣庄市,370402,市中区
WTX_CH101121402,370000,山东省,370400,枣庄市,370403,薛城
WTX_CH101121403,370000,山东省,370400,枣庄市,370404,峄城
WTX_CH101121404,370000,山东省,370400,枣庄市,370405,台儿庄
WTX_CH101121407,370000,山东省,370400,枣庄市,370406,山亭
WTX_CH101121405,370000,山东省,370400,枣庄市,370481,滕州
WTX_CH101121201,370000,山东省,370500,东营市,370500,东营
WTX_CH101121230,370000,山东省,370500,东营市,370502,东营区
WTX_CH101121202,370000,山东省,370500,东营市,370503,河口区
WTX_CH101121203,370000,山东省,370500,东营市,370505,垦利
WTX_CH101121204,370000,山东省,370500,东营市,370522,利津
WTX_CH101121205,370000,山东省,370500,东营市,370523,广饶
WTX_CH101120501,370000,山东省,370600,烟台市,370600,烟台
WTX_CH101120512,370000,山东省,370600,烟台市,370602,芝罘
WTX_CH101120508,370000,山东省,370600,烟台市,370611,福山
WTX_CH101120509,370000,山东省,370600,烟台市,370612,牟平
WTX_CH101120513,370000,山东省,370600,烟台市,370613,莱山
WTX_CH101120505,370000,山东省,370600,烟台市,370681,龙口
WTX_CH101120510,370000,山东省,370600,烟台市,370682,莱阳
WTX_CH101120502,370000,山东省,370600,烟台市,370683,莱州
WTX_CH101120506,370000,山东省,370600,烟台市,370685,招远
WTX_CH101120507,370000,山东省,370600,烟台市,370686,栖霞
WTX_CH101120511,370000,山东省,370600,烟台市,370687,海阳
WTX_CH101120601,370000,山东省,370700,潍坊市,370700,潍坊
WTX_CH101120610,370000,山东省,370700,潍坊市,370702,潍城
WTX_CH101120611,370000,山东省,370700,潍坊市,370703,寒亭
WTX_CH101120612,370000,山东省,370700,潍坊市,370704,坊子
WTX_CH101120613,370000,山东省,370700,潍坊市,370705,奎文
WTX_CH101120604,370000,山东省,370700,潍坊市,370724,临朐
WTX_CH101120605,370000,山东省,370700,潍坊市,370725,昌乐
WTX_CH101120602,370000,山东省,370700,潍坊市,370781,青州
WTX_CH101120609,370000,山东省,370700,潍坊市,370782,诸城
WTX_CH101120603,370000,山东省,370700,潍坊市,370783,寿光
WTX_CH101120607,370000,山东省,370700,潍坊市,370784,安丘
WTX_CH101120608,370000,山东省,370700,潍坊市,370785,高密
WTX_CH101120606,370000,山东省,370700,潍坊市,370786,昌邑
WTX_CH101120701,370000,山东省,370800,济宁市,370800,济宁
WTX_CH101120712,370000,山东省,370800,济宁市,370811,任城
WTX_CH101120705,370000,山东省,370800,济宁市,370812,兖州
WTX_CH101120703,370000,山东省,370800,济宁市,370826,微山
WTX_CH101120704,370000,山东省,370800,济宁市,370827,鱼台
WTX_CH101120706,370000,山东省,370800,济宁市,370828,金乡
WTX_CH101120702,370000,山东省,370800,济宁市,370829,嘉祥
WTX_CH101120707,370000,山东省,370800,济宁市,370830,汶上
